image_url,sound_url,place_country_name,place_admin1_name,place_admin2_name,scientific_name
https://static.inaturalist.org/photos/61640190/medium.jpeg,,France,Champagne-Ardenne,Marne,Barbastella barbastellus
https://inaturalist-open-data.s3.amazonaws.com/photos/61640196/medium.jpeg,,France,Champagne-Ardenne,Marne,Eptesicus serotinus
https://static.inaturalist.org/photos/61721564/medium.jpg,,France,Champagne-Ardenne,Marne,Eptesicus serotinus
https://static.inaturalist.org/photos/61721212/medium.jpeg,,France,Champagne-Ardenne,Marne,Myotis bechsteinii
https://static.inaturalist.org/photos/63554304/medium.jpeg,,France,Picardie,Aisne,Myotis nattereri
https://inaturalist-open-data.s3.amazonaws.com/photos/61759463/medium.jpeg,,France,Picardie,Aisne,Myotis nattereri
https://static.inaturalist.org/photos/61761505/medium.jpeg,,France,Auvergne,Haute-Loire,Rhinolophus hipposideros
https://static.inaturalist.org/photos/61820579/medium.jpeg,,France,Basse-Normandie,Calvados,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/61888136/medium.jpeg,,France,Midi-Pyrénées,Aveyron,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/61888141/medium.jpeg,,France,Midi-Pyrénées,Aveyron,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/61888152/medium.jpeg,,France,Midi-Pyrénées,Aveyron,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/61888472/medium.jpeg,,France,Picardie,Aisne,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/61888476/medium.jpeg,,France,Picardie,Aisne,Myotis nattereri
https://static.inaturalist.org/photos/61900248/medium.jpg,,France,Centre,Loiret,Barbastella barbastellus
https://static.inaturalist.org/photos/61900349/medium.jpeg,,France,Centre,Loiret,Myotis mystacinus
https://static.inaturalist.org/photos/61900415/medium.jpeg,,France,Centre,Loiret,Myotis bechsteinii
https://inaturalist-open-data.s3.amazonaws.com/photos/98498319/medium.jpeg,,France,Île-de-France,Yvelines,Myotis myotis
https://inaturalist-open-data.s3.amazonaws.com/photos/62106199/medium.jpeg,,France,Champagne-Ardenne,Marne,Eptesicus serotinus
https://inaturalist-open-data.s3.amazonaws.com/photos/62106222/medium.jpeg,,France,Champagne-Ardenne,Marne,Barbastella barbastellus
https://inaturalist-open-data.s3.amazonaws.com/photos/62171305/medium.jpeg,,France,Île-de-France,Seine-et-Marne,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/62430315/medium.jpg,,France,Champagne-Ardenne,Marne,Myotis nattereri
https://inaturalist-open-data.s3.amazonaws.com/photos/62430323/medium.jpg,,France,Picardie,Aisne,Myotis nattereri
https://static.inaturalist.org/photos/62796063/medium.jpg,,France,Poitou-Charentes,Charente-Maritime,Myotis mystacinus
https://inaturalist-open-data.s3.amazonaws.com/photos/63412610/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/63412653/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus euryale
https://inaturalist-open-data.s3.amazonaws.com/photos/65364473/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis nattereri
https://inaturalist-open-data.s3.amazonaws.com/photos/65364560/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus euryale
https://inaturalist-open-data.s3.amazonaws.com/photos/65580140/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis nattereri
https://inaturalist-open-data.s3.amazonaws.com/photos/65580333/medium.jpeg,,France,Languedoc-Roussillon,Pyrénées-Orientales,Plecotus auritus
https://inaturalist-open-data.s3.amazonaws.com/photos/65600224/medium.jpeg,,France,Corse,Haute-Corse,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/65758351/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Nyctalus leisleri
https://inaturalist-open-data.s3.amazonaws.com/photos/66499435/medium.jpg,,France,Champagne-Ardenne,Marne,Plecotus
https://inaturalist-open-data.s3.amazonaws.com/photos/66499466/medium.jpg,,France,Champagne-Ardenne,Marne,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/66499510/medium.jpg,,France,Champagne-Ardenne,Marne,Myotis myotis
https://inaturalist-open-data.s3.amazonaws.com/photos/66499547/medium.jpg,,France,Champagne-Ardenne,Marne,Myotis bechsteinii
https://inaturalist-open-data.s3.amazonaws.com/photos/67183728/medium.jpg,,France,Rhône-Alpes,Isère,Plecotus auritus
https://inaturalist-open-data.s3.amazonaws.com/photos/67184678/medium.jpg,,France,Rhône-Alpes,Isère,Plecotus macrobullaris
https://inaturalist-open-data.s3.amazonaws.com/photos/67283319/medium.jpeg,,France,Rhône-Alpes,Ain,Barbastella barbastellus
https://inaturalist-open-data.s3.amazonaws.com/photos/67294458/medium.jpg,,France,Champagne-Ardenne,Haute-Marne,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/67566088/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus euryale
https://inaturalist-open-data.s3.amazonaws.com/photos/67566115/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus ferrumequinum
https://static.inaturalist.org/photos/67583996/medium.jpeg,,France,Bourgogne,Côte-d'Or,Rhinolophus hipposideros
https://static.inaturalist.org/photos/67584016/medium.jpeg,,France,Champagne-Ardenne,Haute-Marne,Rhinolophus hipposideros
https://static.inaturalist.org/photos/67584034/medium.jpeg,,France,Champagne-Ardenne,Haute-Marne,Myotis emarginatus
https://static.inaturalist.org/photos/67584060/medium.jpeg,,France,Bourgogne,Côte-d'Or,Rhinolophus ferrumequinum
https://static.inaturalist.org/photos/67584384/medium.jpeg,,France,Champagne-Ardenne,Haute-Marne,Myotis emarginatus
https://static.inaturalist.org/photos/67584399/medium.jpeg,,France,Champagne-Ardenne,Haute-Marne,Myotis myotis
https://inaturalist-open-data.s3.amazonaws.com/photos/68386049/medium.jpg,,France,Rhône-Alpes,Ain,Plecotus macrobullaris
https://inaturalist-open-data.s3.amazonaws.com/photos/68702648/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/68702902/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus euryale
https://inaturalist-open-data.s3.amazonaws.com/photos/68856384/medium.jpeg,,France,Rhône-Alpes,Loire,Barbastella barbastellus
https://inaturalist-open-data.s3.amazonaws.com/photos/69182208/medium.jpg,,France,Languedoc-Roussillon,Aude,Pipistrellus pygmaeus
https://inaturalist-open-data.s3.amazonaws.com/photos/70667656/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Eptesicus serotinus
https://inaturalist-open-data.s3.amazonaws.com/photos/70667896/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/70667914/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus euryale
https://inaturalist-open-data.s3.amazonaws.com/photos/70668095/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis daubentonii
https://inaturalist-open-data.s3.amazonaws.com/photos/70668109/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis emarginatus
https://static.inaturalist.org/photos/70741061/medium.jpeg,,France,Île-de-France,Val-d'Oise,Rhinolophus ferrumequinum
https://static.inaturalist.org/photos/70886938/medium.jpeg,,France,Centre,Loiret,Eptesicus serotinus
https://static.inaturalist.org/photos/71814749/medium.jpeg,,France,Franche-Comté,Jura,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/72335404/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis blythii
https://inaturalist-open-data.s3.amazonaws.com/photos/72804354/medium.jpg,https://static.inaturalist.org/sounds/88463.wav?1589487040,France,Bretagne,Finistère,Barbastella barbastellus
https://inaturalist-open-data.s3.amazonaws.com/photos/72804832/medium.jpg,https://static.inaturalist.org/sounds/88466.wav?1589487242,France,Bretagne,Finistère,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/72805259/medium.jpg,https://static.inaturalist.org/sounds/88469.wav?1589487394,France,Bretagne,Finistère,Pipistrellus pipistrellus
https://inaturalist-open-data.s3.amazonaws.com/photos/73415105/medium.jpg,,France,Pays de la Loire,Vendée,Rhinolophus hipposideros
https://static.inaturalist.org/photos/73538367/medium.jpeg,,France,Midi-Pyrénées,Lot,Plecotus auritus
https://inaturalist-open-data.s3.amazonaws.com/photos/73797389/medium.png,,France,Picardie,Aisne,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/73797586/medium.png,,France,Picardie,Aisne,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/73797984/medium.png,,France,Picardie,Aisne,Plecotus auritus
https://static.inaturalist.org/photos/73954913/medium.jpeg,,France,Rhône-Alpes,Haute-Savoie,Plecotus austriacus
https://static.inaturalist.org/photos/74103894/medium.jpg,,France,Aquitaine,Pyrénées-Atlantiques,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/75562096/medium.jpeg,,France,Poitou-Charentes,Charente-Maritime,Plecotus auritus
https://inaturalist-open-data.s3.amazonaws.com/photos/75563466/medium.jpg,,France,Poitou-Charentes,Charente-Maritime,Pipistrellus kuhlii
https://inaturalist-open-data.s3.amazonaws.com/photos/75732775/medium.jpeg,,France,Languedoc-Roussillon,Gard,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/76299436/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/76299456/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus euryale
https://inaturalist-open-data.s3.amazonaws.com/photos/76387456/medium.jpg,,France,Centre,Indre-et-Loire,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/76387485/medium.jpg,,France,Centre,Indre-et-Loire,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/76387515/medium.jpg,,France,Centre,Indre-et-Loire,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/76763493/medium.jpg,,France,Basse-Normandie,Calvados,Rhinolophus ferrumequinum
https://static.inaturalist.org/photos/78036098/medium.jpeg,,France,Bretagne,Finistère,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/78353893/medium.jpeg,,France,Languedoc-Roussillon,Lozère,Myotis blythii
https://inaturalist-open-data.s3.amazonaws.com/photos/78555971/medium.jpeg,,France,Rhône-Alpes,Ardèche,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/79096362/medium.jpeg,,France,Aquitaine,Gironde,Myotis emarginatus
https://static.inaturalist.org/photos/80074303/medium.jpg,,France,Aquitaine,Gironde,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/83578697/medium.jpeg,,France,Aquitaine,Dordogne,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/83982551/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus hipposideros
https://static.inaturalist.org/photos/84678225/medium.jpeg,,France,Bourgogne,Yonne,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/85602992/medium.jpg,,France,Auvergne,Puy-de-Dôme,Rhinolophus hipposideros
https://static.inaturalist.org/photos/85721536/medium.jpg,,France,Poitou-Charentes,Charente,Barbastella barbastellus
https://static.inaturalist.org/photos/85837017/medium.jpeg,,France,Bourgogne,Côte-d'Or,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/86997611/medium.jpeg,,France,Corse,Corse-du-Sud,Plecotus macrobullaris
https://inaturalist-open-data.s3.amazonaws.com/photos/87170923/medium.jpeg,,France,Corse,Haute-Corse,Plecotus austriacus
https://inaturalist-open-data.s3.amazonaws.com/photos/87171002/medium.jpeg,,France,Corse,Corse-du-Sud,Pipistrellus pipistrellus
https://inaturalist-open-data.s3.amazonaws.com/photos/87171041/medium.jpeg,,France,Corse,Corse-du-Sud,Nyctalus leisleri
https://inaturalist-open-data.s3.amazonaws.com/photos/87171098/medium.jpeg,,France,Corse,Corse-du-Sud,Plecotus macrobullaris
https://inaturalist-open-data.s3.amazonaws.com/photos/87171119/medium.jpeg,,France,Corse,Corse-du-Sud,Barbastella barbastellus
https://inaturalist-open-data.s3.amazonaws.com/photos/87171241/medium.jpeg,,France,Corse,Corse-du-Sud,Hypsugo savii
https://inaturalist-open-data.s3.amazonaws.com/photos/87171257/medium.jpeg,,France,Corse,Corse-du-Sud,Myotis nattereri
https://inaturalist-open-data.s3.amazonaws.com/photos/87171292/medium.jpeg,,France,Corse,Corse-du-Sud,Nyctalus leisleri
https://inaturalist-open-data.s3.amazonaws.com/photos/87171339/medium.jpeg,,France,Corse,Haute-Corse,Plecotus macrobullaris
https://inaturalist-open-data.s3.amazonaws.com/photos/87171385/medium.jpeg,,France,Corse,Haute-Corse,Myotis punicus
https://inaturalist-open-data.s3.amazonaws.com/photos/87171451/medium.jpeg,,France,Corse,Corse-du-Sud,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/87171940/medium.jpeg,,France,Corse,Corse-du-Sud,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/87172075/medium.jpeg,,France,Corse,Haute-Corse,Barbastella barbastellus
https://inaturalist-open-data.s3.amazonaws.com/photos/87172122/medium.jpeg,,France,Corse,Haute-Corse,Myotis bechsteinii
https://static.inaturalist.org/photos/88069314/medium.jpeg,,France,Rhône-Alpes,Isère,Pipistrellus
https://inaturalist-open-data.s3.amazonaws.com/photos/88174357/medium.jpeg,,France,Centre,Loiret,Pipistrellus
https://static.inaturalist.org/photos/88191453/medium.jpg,,France,Poitou-Charentes,Vienne,Barbastella barbastellus
https://inaturalist-open-data.s3.amazonaws.com/photos/88366000/medium.jpeg,,France,Provence-Alpes-Côte d'Azur,Bouches-du-Rhône,Eptesicus serotinus
https://inaturalist-open-data.s3.amazonaws.com/photos/88527564/medium.jpeg,,France,Rhône-Alpes,Ardèche,Rhinolophus
https://inaturalist-open-data.s3.amazonaws.com/photos/88544849/medium.jpeg,,France,Languedoc-Roussillon,Gard,Rhinolophus
https://inaturalist-open-data.s3.amazonaws.com/photos/89880760/medium.jpeg,,France,Languedoc-Roussillon,Gard,Rhinolophus euryale
https://inaturalist-open-data.s3.amazonaws.com/photos/89880831/medium.jpeg,,France,Languedoc-Roussillon,Gard,Myotis capaccinii
https://inaturalist-open-data.s3.amazonaws.com/photos/89880852/medium.jpeg,,France,Languedoc-Roussillon,Gard,Miniopterus schreibersii
https://static.inaturalist.org/photos/90792851/medium.jpg,,France,Aquitaine,Dordogne,Hypsugo savii
https://static.inaturalist.org/photos/90913150/medium.jpeg,,France,Franche-Comté,Doubs,Rhinolophus
https://inaturalist-open-data.s3.amazonaws.com/photos/91227719/medium.jpeg,,France,Lorraine,Vosges,Plecotus
https://static.inaturalist.org/photos/91241419/medium.jpg,,France,Corse,Haute-Corse,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/91259588/medium.jpg,,France,Rhône-Alpes,Haute-Savoie,Myotis mystacinus
https://static.inaturalist.org/photos/92206044/medium.jpeg,,France,Aquitaine,Dordogne,Hypsugo savii
https://inaturalist-open-data.s3.amazonaws.com/photos/95990389/medium.jpg,,France,Midi-Pyrénées,Tarn-et-Garonne,Rhinolophus hipposideros
,https://static.inaturalist.org/sounds/136558.wav?1600251236,France,Franche-Comté,Territoire de Belfort,Pipistrellus pipistrellus
https://inaturalist-open-data.s3.amazonaws.com/photos/98507054/medium.jpeg,,France,Franche-Comté,Doubs,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/98707024/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis daubentonii
https://inaturalist-open-data.s3.amazonaws.com/photos/99968341/medium.jpg,https://static.inaturalist.org/sounds/142233.wav?1602512183,France,Languedoc-Roussillon,Hérault,Pipistrellus pipistrellus
https://inaturalist-open-data.s3.amazonaws.com/photos/100627549/medium.jpg,,France,Poitou-Charentes,Charente-Maritime,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/101069271/medium.jpeg,,France,Corse,Haute-Corse,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/101583112/medium.jpg,https://static.inaturalist.org/sounds/144642.wav?1603453813,France,Languedoc-Roussillon,Hérault,Pipistrellus pygmaeus
https://inaturalist-open-data.s3.amazonaws.com/photos/101624829/medium.jpg,,France,Rhône-Alpes,Ardèche,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/102019501/medium.jpeg,,France,Auvergne,Allier,Pipistrellus
https://inaturalist-open-data.s3.amazonaws.com/photos/102588220/medium.jpg,,France,Midi-Pyrénées,Haute-Garonne,Plecotus
https://inaturalist-open-data.s3.amazonaws.com/photos/102769290/medium.jpg,https://static.inaturalist.org/sounds/146386.wav?1604252936,France,Midi-Pyrénées,Tarn,Pipistrellus pipistrellus
https://inaturalist-open-data.s3.amazonaws.com/photos/103273880/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis blythii
https://inaturalist-open-data.s3.amazonaws.com/photos/103273915/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Miniopterus schreibersii
https://inaturalist-open-data.s3.amazonaws.com/photos/104378169/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis myotis
https://inaturalist-open-data.s3.amazonaws.com/photos/104449691/medium.jpg,,France,Poitou-Charentes,Charente-Maritime,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/104449889/medium.jpeg,,France,Languedoc-Roussillon,Aude,Rhinolophus hipposideros
https://static.inaturalist.org/photos/106676999/medium.jpeg,,France,Aquitaine,Gironde,Myotis emarginatus
https://static.inaturalist.org/photos/106677221/medium.jpeg,,France,Aquitaine,Gironde,Miniopterus schreibersii
https://inaturalist-open-data.s3.amazonaws.com/photos/106748379/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Rhinolophus hipposideros
https://inaturalist-open-data.s3.amazonaws.com/photos/107695014/medium.jpg,,France,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/107695490/medium.jpg,,France,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Plecotus macrobullaris
https://inaturalist-open-data.s3.amazonaws.com/photos/107695693/medium.jpg,,France,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Plecotus auritus
https://inaturalist-open-data.s3.amazonaws.com/photos/107695974/medium.jpeg,,France,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,Plecotus
https://inaturalist-open-data.s3.amazonaws.com/photos/107719880/medium.jpeg,,France,Languedoc-Roussillon,Gard,Myotis daubentonii
https://inaturalist-open-data.s3.amazonaws.com/photos/107721407/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis emarginatus
https://inaturalist-open-data.s3.amazonaws.com/photos/107721414/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis capaccinii
https://inaturalist-open-data.s3.amazonaws.com/photos/108006163/medium.jpeg,,France,Midi-Pyrénées,Hautes-Pyrénées,Rhinolophus
https://inaturalist-open-data.s3.amazonaws.com/photos/108006644/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Plecotus austriacus
https://inaturalist-open-data.s3.amazonaws.com/photos/108210567/medium.jpeg,,France,Languedoc-Roussillon,Pyrénées-Orientales,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/108374734/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Myotis daubentonii
https://static.inaturalist.org/photos/108406418/medium.jpeg,,France,Bourgogne,Côte-d'Or,Rhinolophus hipposideros
https://static.inaturalist.org/photos/108406427/medium.jpeg,,France,Bourgogne,Côte-d'Or,Rhinolophus hipposideros
https://static.inaturalist.org/photos/108507592/medium.jpeg,,France,Centre,Indre-et-Loire,Eptesicus serotinus
https://inaturalist-open-data.s3.amazonaws.com/photos/108797895/medium.jpg,,France,Pays de la Loire,Maine-et-Loire,Rhinolophus ferrumequinum
https://inaturalist-open-data.s3.amazonaws.com/photos/108881464/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Plecotus austriacus
https://inaturalist-open-data.s3.amazonaws.com/photos/108881612/medium.jpeg,,France,Languedoc-Roussillon,Hérault,Pipistrellus pipistrellus
